0.676824313031234,0.000562633780144265,0.000139704341048979,0.114360258334557,0.00278847388272652,0.000311361425004696,0.0308844930580592,0.00698790107198801,0.000579417468096729
0.258257619059467,0.0155104287496388,0.00141274949227734,0.257110962789591,0.0672882525032516,0.00612162019457074,0.0858351151320542,0.0990755708820909,0.0199758185596229
0.0528253884859883,0.0815824936292538,0.0155030764602624,0.144509112498134,0.212262642485555,0.0394296048152814,0.0602161861083772,0.217714669296023,0.0898168809323194
0.00845242554424402,0.162035988977543,0.0583645278966247,0.0590400274218847,0.271076729054381,0.0920226558629355,0.096095106013234,0.224525614467115,0.153211614456087
0.00194117215769181,0.198120815326358,0.121522357307695,0.0229902294138656,0.251093883073262,0.15619817341487,0.040661803189645,0.177455749590857,0.165647362246165
0.000792925508685752,0.199011864733988,0.185620493575716,0.00957276499917918,0.154962585394715,0.173946525731672,0.0198334663905759,0.127130378522227,0.159959941007229
0.000417781247495324,0.183171042835361,0.226993630075425,0.00474870294105296,0.118180755828849,0.172250644253514,0.00931530908329716,0.0862517963332606,0.133766528588651
0.000279171923046431,0.159284268612939,0.231372699583749,0.00251043664432322,0.0892805464200063,0.159611858423394,0.00538605377385758,0.0602242769754971,0.111196993211084
0.000209203042147814,0.126791066819441,0.244856148600918,0.00148543122010605,0.0682867754143226,0.143966745918912,0.00308727288392478,0.043983619011099,0.0916468486616453
0.000184465355369542,0.108195301641922,0.246654795419179,0.00105100404520398,0.0533568837467795,0.128603670613639,0.00198728692330272,0.0312689041026685,0.0747780123371961
0.680387345714492,0.00155176713749881,0.00023951638312006,0.312408361593859,0.0103274159150626,0.000943366165127026,0.33840115974164,0.0314449917012526,0.00298838621297148
0.246104824120954,0.0194130140348542,0.00196723437278176,0.335962603916483,0.0811829187803291,0.0124297064163509,0.485232542000523,0.107203301866949,0.0311751066435421
0.0537671366373859,0.0725904316744334,0.0128248805581473,0.20707345180179,0.189776182273164,0.0520493090625199,0.249014717973999,0.184550256449795,0.0943085937486904
0.0130162675113543,0.133902398460935,0.0425355214341332,0.0923395450068273,0.234645936226772,0.0950802318180541,0.136923443022617,0.193547855175453,0.146913340578945
0.00386643468929296,0.173297374700821,0.0862820505973773,0.0424204628303544,0.185963320644234,0.133032347395748,0.0687299892617216,0.160263373321682,0.169844947576844
0.00150541210551405,0.186589259196781,0.133267153050595,0.0161019288538703,0.162849266931493,0.155309104180538,0.0289635580741097,0.117014368426437,0.165781380111026
0.000715028591917996,0.177669386333314,0.18219221309487,0.00817858190448941,0.134972248202483,0.161360631724487,0.0176146111055244,0.0896947192222231,0.149728775373655
0.000453085273718596,0.172474783199087,0.224682144185505,0.00464093533575242,0.107016385507571,0.156959460293097,0.0097901737471645,0.0634732210393613,0.129310454448872
0.000360241776735637,0.15298495944621,0.237199888333898,0.00265068240938998,0.0826980969014687,0.147622319192054,0.00613010391961652,0.0482337446469759,0.109949015305454
0.000290831656926752,0.134711705314903,0.235353152015712,0.00179956582203743,0.0678784663657647,0.13528604168741,0.00378597459162237,0.0360191598511233,0.0881238018910981
0.647691348114462,0.00304611968042785,0.000382333321957321,0.333042642022258,0.0180335301122585,0.00176874150715431,0.479047428303625,0.0349398679337534,0.00643426733524973
0.245667612008466,0.0219306130497467,0.00243220950216067,0.334867293821653,0.0809891405662973,0.0135811222014574,0.397845671687023,0.112520101316792,0.034921872304485
0.0712843924890178,0.0664331631776045,0.0119995704616338,0.196324016660198,0.15959954476843,0.0420041380516078,0.272010793442576,0.169213799940573,0.0940102394108213
0.0229488246513122,0.116508635148318,0.0356626820625807,0.102394353170352,0.1671487370322,0.0838998166717375,0.150164016738571,0.177237600769498,0.139526267685452
0.00732622853260691,0.156039888386821,0.0700958070216821,0.0456666098447836,0.169603618288562,0.118203463335524,0.0823688785621091,0.155360286384732,0.165247619916691
0.00294347947819485,0.175870132596882,0.120580701616703,0.0248339621004355,0.154490572950742,0.1436007347111,0.0435702127554782,0.122667247180486,0.168575817223506
0.00148704129227725,0.183444356975443,0.16417788050379,0.0133744827131692,0.133758770501277,0.154768539981235,0.0246659092270239,0.0965523503793888,0.158738551428132
0.000951293813927636,0.175578342565377,0.20000710522739,0.0078428630141164,0.10979509211813,0.156950978387758,0.0145216103686416,0.0742890983201254,0.144421562804564
0.000621837282227121,0.166577416969467,0.223837056978333,0.00479760139548473,0.0913741780655747,0.152607198190384,0.00895731052396636,0.0572196477746529,0.122926420974085
